timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
26/02/2023 23:20,9665,HTTP Request_Validador,200,OK,Validador 1-1513,text,true,,176,126,225,225,http://127.0.0.1:5000/validation,9662,0,5
26/02/2023 23:21,8,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1691,text,false,,2594,0,227,227,http://127.0.0.1:5000/validation,0,0,8
26/02/2023 23:21,5,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1696,text,false,,2594,0,226,226,http://127.0.0.1:5000/validation,0,0,5
26/02/2023 23:20,9777,HTTP Request_Validador,200,OK,Validador 1-1507,text,true,,176,126,226,226,http://127.0.0.1:5000/validation,9777,0,2
26/02/2023 23:20,12877,HTTP Request_Validador,200,OK,Validador 1-1621,text,true,,176,126,225,225,http://127.0.0.1:5000/validation,12874,0,4
26/02/2023 23:20,9940,HTTP Request_Validador,200,OK,Validador 1-1512,text,true,,176,126,224,224,http://127.0.0.1:5000/validation,9937,0,3
26/02/2023 23:20,12717,HTTP Request_Validador,200,OK,Validador 1-1624,text,true,,176,126,223,223,http://127.0.0.1:5000/validation,12711,0,5
26/02/2023 23:20,9743,HTTP Request_Validador,200,OK,Validador 1-1510,text,true,,176,126,223,223,http://127.0.0.1:5000/validation,9739,0,2
26/02/2023 23:21,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1700,text,false,,2594,0,225,225,http://127.0.0.1:5000/validation,0,0,7
26/02/2023 23:21,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1694,text,false,,2594,0,225,225,http://127.0.0.1:5000/validation,0,0,7
26/02/2023 23:21,14,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1687,text,false,,2594,0,223,223,http://127.0.0.1:5000/validation,0,0,14
26/02/2023 23:21,19,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1697,text,false,,2594,0,222,222,http://127.0.0.1:5000/validation,0,0,19
26/02/2023 23:21,4,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1704,text,false,,2594,0,225,225,http://127.0.0.1:5000/validation,0,0,4
26/02/2023 23:20,10002,HTTP Request_Validador,200,OK,Validador 1-1517,text,true,,176,126,225,225,http://127.0.0.1:5000/validation,10002,0,2
26/02/2023 23:20,9985,HTTP Request_Validador,200,OK,Validador 1-1516,text,true,,176,126,223,223,http://127.0.0.1:5000/validation,9976,0,2
26/02/2023 23:21,7,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-1699,text,false,,2594,0,223,223,http://127.0.0.1:5000/validation,0,0,7
